276.0,0.641867,1.042686,4.442622,66.465363,28.561884,44.521812,0.675022
277.0,0.640696,1.042851,4.449263,66.680697,28.610976,44.681727,0.674955
278.0,0.639531,1.043016,4.455899,66.89613,28.660129,44.84189,0.674889
279.0,0.63837,1.043182,4.462531,67.111633,28.709316,45.002252,0.674825
280.0,0.637213,1.043348,4.469159,67.327175,28.758509,45.162765,0.674763
281.0,0.636061,1.043515,4.475781,67.542726,28.807679,45.323381,0.674702
282.0,0.634914,1.043683,4.482397,67.758257,28.856799,45.484051,0.674644
283.0,0.633771,1.043851,4.489007,67.973737,28.905839,45.644725,0.674587
284.0,0.632632,1.044021,4.49561,68.189136,28.954772,45.805357,0.674532
285.0,0.631498,1.044192,4.502206,68.404423,29.003569,45.965897,0.674479
286.0,0.630368,1.044364,4.508795,68.61957,29.052201,46.126297,0.674429
287.0,0.629243,1.044537,4.515375,68.834546,29.100642,46.286508,0.67438
288.0,0.628122,1.044713,4.521948,69.049321,29.148862,46.446482,0.674334
289.0,0.627005,1.04489,4.528511,69.263865,29.196833,46.60617,0.674291
290.0,0.625893,1.045069,4.535065,69.478148,29.244527,46.765524,0.67425
291.0,0.624785,1.045251,4.54161,69.692139,29.291915,46.924495,0.674212
292.0,0.623681,1.045434,4.548144,69.905809,29.33897,47.083034,0.674176
293.0,0.622581,1.04562,4.554668,70.119128,29.385663,47.241094,0.674143
294.0,0.621486,1.045808,4.561181,70.332066,29.431965,47.398625,0.674114
295.0,0.620395,1.045999,4.567682,70.544592,29.477849,47.55558,0.674087
296.0,0.619308,1.046193,4.574171,70.756676,29.523286,47.711909,0.674063
297.0,0.618225,1.04639,4.580648,70.96829,29.568248,47.867564,0.674042
298.0,0.617146,1.04659,4.587112,71.179401,29.612706,48.022496,0.674025
299.0,0.616071,1.046793,4.593563,71.389981,29.656633,48.176658,0.674011
300.0,0.615,1.047,4.6,71.6,29.7,48.33,0.674
301.0,0.613933,1.04721,4.606423,71.809436,29.742785,48.482487,0.673993
302.0,0.61287,1.047424,4.612833,72.018307,29.784996,48.634133,0.673989
303.0,0.611811,1.04764,4.619228,72.22664,29.826646,48.784965,0.673989
304.0,0.610756,1.04786,4.625611,72.434461,29.867747,48.935012,0.673991
305.0,0.609705,1.048083,4.631981,72.641796,29.908315,49.0843,0.673997
306.0,0.608658,1.048309,4.638338,72.848672,29.948362,49.232856,0.674006
307.0,0.607615,1.048537,4.644682,73.055116,29.987901,49.380709,0.674018
308.0,0.606575,1.048768,4.651015,73.261154,30.026947,49.527884,0.674033
309.0,0.60554,1.049002,4.657336,73.466813,30.065513,49.674411,0.67405
310.0,0.604508,1.049238,4.663645,73.672119,30.103612,49.820315,0.67407
